table,id,action,current_ar,current_en,target_ar,target_en
db_PLAYERS,P-0390,already_bilingual,"","","Relebohile Mofokeng","Relebohile Mofokeng"
db_PLAYERS,P-0391,already_bilingual,"","","حسين حمدي","Hsyn Hmdy"
db_PLAYERS,P-0392,already_bilingual,"","","ناصر محمد علي","Nasr Mhmd Aly"
db_PLAYERS,P-0393,already_bilingual,"","","Jabulani Maluleke","Jabulani Maluleke"
db_PLAYERS,P-0394,already_bilingual,"","","عبد العزيز حمامي","Abd Alazyz Hmamy"
db_PLAYERS,P-0396,already_bilingual,"","","علي صقر","Aly Sqr"
db_PLAYERS,P-0397,already_bilingual,"","","فيصل العجب","Fysl Alajb"
db_PLAYERS,P-0398,already_bilingual,"","","بوني اديجون","Bwny Adyjwn"
db_PLAYERS,P-0399,already_bilingual,"","","سليم تليب","Slym Tlyb"
db_PLAYERS,P-0400,already_bilingual,"","","محمد علي رسمي","Mhmd Aly Rsmy"
db_PLAYERS,P-0403,already_bilingual,"","","Sadio Mané","Sadio Mané"
db_PLAYERS,P-0404,already_bilingual,"","","جدو","Jdw"
db_PLAYERS,P-0405,already_bilingual,"","","عبدالرزاق رحماني","Abdalrzaq Rhmany"
db_PLAYERS,P-0406,already_bilingual,"","","محمد أبوسريع","Mhmd Abwsrya"
db_PLAYERS,P-0408,already_bilingual,"","","عماد المنياوي","Amad Almnyawy"
db_PLAYERS,P-0410,already_bilingual,"","","Kalidou Koulibaly","Kalidou Koulibaly"
db_PLAYERS,P-0411,already_bilingual,"","","محمد أبو جبل","Mhmd Abw Jbl"
db_PLAYERS,P-0412,already_bilingual,"","","حسين الشحات","Hsyn Alshhat"
db_PLAYERS,P-0413,already_bilingual,"","","حسن عرابي","Hsn Araby"
db_PLAYERS,P-0414,already_bilingual,"","","Teboho Mokoena","Teboho Mokoena"
db_PLAYERS,P-0415,already_bilingual,"","","Donald Ngoma","Donald Ngoma"
db_PLAYERS,P-0416,already_bilingual,"","","عماد سليمان","Amad Slyman"
db_PLAYERS,P-0418,already_bilingual,"","","Eboué","Eboué"
db_PLAYERS,P-0420,already_bilingual,"","","أحمد عيد عبدالملك","Ahmd Ayd Abdalmlk"
db_PLAYERS,P-0421,already_bilingual,"","","Hassan Isaac","Hassan Isaac"
db_PLAYERS,P-0423,already_bilingual,"","","Godwin Ezeh","Godwin Ezeh"
db_PLAYERS,P-0424,already_bilingual,"","","مصطفى شبيطة","Mstfa Shbyth"
db_PLAYERS,P-0425,already_bilingual,"","","Florian Danho","Florian Danho"
db_PLAYERS,P-0426,already_bilingual,"","","Gastón Sirino","Gastón Sirino"
db_PLAYERS,P-0428,already_bilingual,"","","كايو كانيدو كوريا","Kayw Kanydw Kwrya"
db_PLAYERS,P-0429,already_bilingual,"","","بشير التابعي","Bshyr Altabay"
db_PLAYERS,P-0430,already_bilingual,"","","خالد عيسى","Khald Aysa"
db_PLAYERS,P-0434,already_bilingual,"","","بيكالي أوبامي","Bykaly Awbamy"
db_PLAYERS,P-0435,already_bilingual,"","","ماهر همام","Mahr Hmam"
db_PLAYERS,P-0438,already_bilingual,"","","فوفانا عيسى","Fwfana Aysa"
db_PLAYERS,P-0439,already_bilingual,"","","مهند لاشين","Mhnd Lashyn"
db_PLAYERS,P-0440,already_bilingual,"","","Faber Gil","Faber Gil"
db_PLAYERS,P-0441,already_bilingual,"","","إيهاب المسكني","Iyhab Almskny"
db_PLAYERS,P-0442,already_bilingual,"","","حنفي هليل","Hnfy Hlyl"
db_PLAYERS,P-0445,already_bilingual,"","","خليل حسني","Khlyl Hsny"
db_PLAYERS,P-0446,already_bilingual,"","","خالد العمشاطي","Khald Alamshaty"
db_PLAYERS,P-0447,already_bilingual,"","","بوجي","Bwjy"
db_PLAYERS,P-0448,already_bilingual,"","","أوكي أوديتا","Awky Awdyta"
db_PLAYERS,P-0450,already_bilingual,"","","مصطفى أبو الدهب","Mstfa Abw Aldhb"
db_PLAYERS,P-0451,already_bilingual,"","","Jhon Arias","Jhon Arias"
db_PLAYERS,P-0452,already_bilingual,"","","السيد حمدي","Alsyd Hmdy"
db_PLAYERS,P-0453,already_bilingual,"","","محمد رضوان","Mhmd Rdwan"
db_PLAYERS,P-0454,already_bilingual,"","","Nelson Lukong","Nelson Lukong"
db_PLAYERS,P-0456,already_bilingual,"","","يونس مرعي","Ywns Mray"
db_PLAYERS,P-0457,already_bilingual,"","","عصام مرعي","Asam Mray"
db_PLAYERS,P-0458,already_bilingual,"","","بولين فوافي","Bwlyn Fwafy"
db_PLAYERS,P-0459,already_bilingual,"","","Clint Bolton","Clint Bolton"
db_PLAYERS,P-0462,already_bilingual,"","","Damian Alvarez","Damian Alvarez"
db_PLAYERS,P-0463,already_bilingual,"","","رأفت عنتر","Raft Antr"
db_PLAYERS,P-0464,already_bilingual,"","","جلال","Jlal"
db_PLAYERS,P-0465,already_bilingual,"","","محمد صلاح","Mhmd Slah"
db_PLAYERS,P-0467,already_bilingual,"","","علي عمرو","Aly Amrw"
db_PLAYERS,P-0468,already_bilingual,"","","يحيى شريف","Yhya Shryf"
db_PLAYERS,P-0469,already_bilingual,"","","لسعد الجزيري","Lsad Aljzyry"
db_PLAYERS,P-0471,already_bilingual,"","","إيلتسين كامويش","Iyltsyn Kamwysh"
db_PLAYERS,P-0472,already_bilingual,"","","Victor Namo","Victor Namo"
db_PLAYERS,P-0473,already_bilingual,"","","Emmanuel Karbogi","Emmanuel Karbogi"
db_PLAYERS,P-0474,already_bilingual,"","","حسام باولو","Hsam Bawlw"
db_PLAYERS,P-0476,already_bilingual,"","","Yoshio KOIZUMI","Yoshio Koizumi"
db_PLAYERS,P-0477,already_bilingual,"","","أحمد العجوز","Ahmd Alajwz"
db_PLAYERS,P-0478,already_bilingual,"","","عماد متعب","Amad Mtab"
db_PLAYERS,P-0481,already_bilingual,"","","Fausto Pinto","Fausto Pinto"
db_PLAYERS,P-0482,already_bilingual,"","","محمد رأفت","Mhmd Raft"
db_PLAYERS,P-0483,already_bilingual,"","","سعفان الصغير","Safan Alsghyr"
db_PLAYERS,P-0484,already_bilingual,"","","جارسيا","Jarsya"
db_PLAYERS,P-0485,already_bilingual,"","","سيف ف.اروق جعفر","Syf F.arwq Jafr"
db_PLAYERS,P-0486,already_bilingual,"","","Saint-Jean Firmin Koré","Saint-jean Firmin Koré"
db_PLAYERS,P-0488,already_bilingual,"","","محمد مغربي","Mhmd Mghrby"
db_PLAYERS,P-0489,already_bilingual,"","","محمد حمادة","Mhmd Hmadh"
db_PLAYERS,P-0490,already_bilingual,"","","محمد صبحي الصغير","Mhmd Sbhy Alsghyr"
db_PLAYERS,P-0491,already_bilingual,"","","ناصر بالحاج","Nasr Balhaj"
db_PLAYERS,P-0575,already_bilingual,"","","علاء كمال","Ala Kmal"
db_PLAYERS,P-0577,already_bilingual,"","","مسعد نور","Msad Nwr"
db_PLAYERS,P-0578,already_bilingual,"","","خالد الأمين","Khald Alamyn"
db_PLAYERS,P-0579,already_bilingual,"","","أحمد عبدالله","Ahmd Abdallh"
db_PLAYERS,P-0580,already_bilingual,"","","Osaco Precious","Osaco Precious"
db_PLAYERS,P-0581,already_bilingual,"","","محمود قاعود","Mhmwd Qaawd"
db_PLAYERS,P-0582,already_bilingual,"","","أحمد محمد حسين","Ahmd Mhmd Hsyn"
db_PLAYERS,P-0583,already_bilingual,"","","أحمد عاطف","Ahmd Aatf"
db_PLAYERS,P-0586,already_bilingual,"","","علي العمري","Aly Alamry"
db_PLAYERS,P-0587,already_bilingual,"","","خالد بكري","Khald Bkry"
db_PLAYERS,P-0588,already_bilingual,"","","رمضان صبحي","Rmdan Sbhy"
db_PLAYERS,P-0589,already_bilingual,"","","ريكاردينهو","Rykardynhw"
db_PLAYERS,P-0591,already_bilingual,"","","أحمد خيري","Ahmd Khyry"
db_PLAYERS,P-0592,already_bilingual,"","","أسامة جلال","Asamh Jlal"
db_PLAYERS,P-0593,already_bilingual,"","","داجبوريت دانج","Dajbwryt Danj"
db_PLAYERS,P-0594,already_bilingual,"","","تشيرنو مانساري","Tshyrnw Mansary"
db_PLAYERS,P-0595,already_bilingual,"","","أوه بانسوك","Awh Banswk"
db_PLAYERS,P-0596,already_bilingual,"","","Ali Fergani","Ali Fergani"
db_PLAYERS,P-0597,already_bilingual,"","","Nadir Lamyaghri","Nadir Lamyaghri"
db_PLAYERS,P-0599,already_bilingual,"","","César Delgado","César Delgado"
db_PLAYERS,P-0600,already_bilingual,"","","محمد ناصف","Mhmd Nasf"
db_PLAYERS,P-0601,already_bilingual,"","","أيجهو أوتيجيرى","Ayjhw Awtyjyra"
db_PLAYERS,P-0602,already_bilingual,"","","حسام عادل","Hsam Aadl"
db_PLAYERS,P-0604,already_bilingual,"","","محمد أمين توغاي","Mhmd Amyn Twghay"
db_PLAYERS,P-0605,already_bilingual,"","","محمود الشغبي","Mhmwd Alshghby"
db_PLAYERS,P-0606,already_bilingual,"","","Gustavo Cabral","Gustavo Cabral"
db_PLAYERS,P-0607,already_bilingual,"","","محسن متولي","Mhsn Mtwly"
db_PLAYERS,P-0608,already_bilingual,"","","محمود دونجا","Mhmwd Dwnja"
db_PLAYERS,P-0610,already_bilingual,"","","طلعت محمود","Tlat Mhmwd"
db_PLAYERS,P-0611,already_bilingual,"","","Cássio","Cássio"
db_PLAYERS,P-0612,already_bilingual,"","","مصطفى صبحي","Mstfa Sbhy"
db_PLAYERS,P-0613,already_bilingual,"","","عصام بهيج","Asam Bhyj"
db_PLAYERS,P-0614,already_bilingual,"","","أحمد وحيد","Ahmd Whyd"
db_PLAYERS,P-0492,already_bilingual,"","","فابيو جونيور","Fabyw Jwnywr"
db_PLAYERS,P-0493,already_bilingual,"","","حسين لبيب","Hsyn Lbyb"
db_PLAYERS,P-0494,already_bilingual,"","","عبدالعزيز البلعوطي","Abdalazyz Alblawty"
db_PLAYERS,P-0496,already_bilingual,"","","Elkeson","Elkeson"
db_PLAYERS,P-0497,already_bilingual,"","","سيد حنفي","Syd Hnfy"
db_PLAYERS,P-0498,already_bilingual,"","","كريم عماد","Krym Amad"
db_PLAYERS,P-0499,already_bilingual,"","","محمد حسن الشامسي","Mhmd Hsn Alshamsy"
db_PLAYERS,P-0500,already_bilingual,"","","أحمد حسن مكي","Ahmd Hsn Mky"
db_PLAYERS,P-0501,already_bilingual,"","","محمد غدار","Mhmd Ghdar"
db_PLAYERS,P-0502,already_bilingual,"","","مصطفى لطيف","Mstfa Ltyf"
db_PLAYERS,P-0503,already_bilingual,"","","Sergio Arribas","Sergio Arribas"
db_PLAYERS,P-0504,already_bilingual,"","","مروان عطية","Mrwan Atyh"
db_PLAYERS,P-0505,already_bilingual,"","","جونيور أجوجو","Jwnywr Ajwjw"
db_PLAYERS,P-0506,already_bilingual,"","","سيف داوود","Syf Dawwd"
db_PLAYERS,P-0507,already_bilingual,"","","محمد مرسي حسين","Mhmd Mrsy Hsyn"
db_PLAYERS,P-0508,already_bilingual,"","","Thapelo Morena","Thapelo Morena"
db_PLAYERS,P-0509,already_bilingual,"","","علي خليل","Aly Khlyl"
db_PLAYERS,P-0510,already_bilingual,"","","أحمد جمال","Ahmd Jmal"
db_PLAYERS,P-0511,already_bilingual,"","","السيد العربي","Alsyd Alarby"
db_PLAYERS,P-0513,already_bilingual,"","","أحمد سليم","Ahmd Slym"
db_PLAYERS,P-0515,already_bilingual,"","","جنش","Jnsh"
db_PLAYERS,P-0516,already_bilingual,"","","Gustavo Scarpa","Gustavo Scarpa"
db_PLAYERS,P-0517,already_bilingual,"","","كوكا","Kwka"
db_PLAYERS,P-0519,already_bilingual,"","","محمد سعيد شيكا","Mhmd Sayd Shyka"
db_PLAYERS,P-0520,already_bilingual,"","","أمين رشدي","Amyn Rshdy"
db_PLAYERS,P-0521,already_bilingual,"","","أحمد نبيل كوكا","Ahmd Nbyl Kwka"
db_PLAYERS,P-0522,already_bilingual,"","","عفروتو","Afrwtw"
db_PLAYERS,P-0524,already_bilingual,"","","محمد شحاتة الزمالك","Mhmd Shhath Alzmalk"
db_PLAYERS,P-0525,already_bilingual,"","","محمود فتح الله","Mhmwd Fth Allh"
db_PLAYERS,P-0528,already_bilingual,"","","Moses Ocheje","Moses Ocheje"
db_PLAYERS,P-0529,already_bilingual,"","","محمود النيجرو","Mhmwd Alnyjrw"
db_PLAYERS,P-0530,already_bilingual,"","","Tom Ikara","Tom Ikara"
db_PLAYERS,P-0531,already_bilingual,"","","فتحي خورشيد","Fthy Khwrshyd"
db_PLAYERS,P-0532,already_bilingual,"","","يكن زكي","Ykn Zky"
db_PLAYERS,P-0534,already_bilingual,"","","يوسف الرواشدة","Ywsf Alrwashdh"
db_PLAYERS,P-0536,already_bilingual,"","","أسامة الدراجي","Asamh Aldrajy"
db_PLAYERS,P-0537,already_bilingual,"","","باراسكوس تريميريتيس","Baraskws Trymyrytys"
db_PLAYERS,P-0538,already_bilingual,"","","تامر النحاس","Tamr Alnhas"
db_PLAYERS,P-0540,already_bilingual,"","","Samir Aboud","Samir Aboud"
db_PLAYERS,P-0541,already_bilingual,"","","أسوزجا كوبكوي","Aswzja Kwbkwy"
db_PLAYERS,P-0542,already_bilingual,"","","Ousmaïla Baba","Ousmaïla Baba"
db_PLAYERS,P-0543,already_bilingual,"","","جونسون مويلكا","Jwnswn Mwylka"
db_PLAYERS,P-0545,already_bilingual,"","","إسلام شكري","Islam Shkry"
db_PLAYERS,P-0546,already_bilingual,"","","Mohamed Ali Rabiu","Mohamed Ali Rabiu"
db_PLAYERS,P-0547,already_bilingual,"","","بيتر لاميتي","Bytr Lamyty"
db_PLAYERS,P-0550,already_bilingual,"","","أحمد سمير محمد","Ahmd Smyr Mhmd"
db_PLAYERS,P-0551,already_bilingual,"","","Grady Diangana","Grady Diangana"
db_PLAYERS,P-0552,already_bilingual,"","","Fábio Deivson","Fábio Deivson"
db_PLAYERS,P-0553,already_bilingual,"","","أحمد أمين أوفا","Ahmd Amyn Awfa"
db_PLAYERS,P-0554,already_bilingual,"","","Maxwel Cornet","Maxwel Cornet"
db_PLAYERS,P-0556,already_bilingual,"","","محمود سالم","Mhmwd Salm"
db_PLAYERS,P-0557,already_bilingual,"","","حسين مدكور","Hsyn Mdkwr"
db_PLAYERS,P-0558,already_bilingual,"","","كمال الصباغ","Kmal Alsbagh"
db_PLAYERS,P-0560,already_bilingual,"","","مجدي إمام","Mjdy Imam"
db_PLAYERS,P-0561,already_bilingual,"","","أشرف أبو زيد","Ashrf Abw Zyd"
db_PLAYERS,P-0562,already_bilingual,"","","Rowen Fernandez","Rowen Fernandez"
db_PLAYERS,P-0564,already_bilingual,"","","إبراهيما نداي","Ibrahyma Nday"
db_PLAYERS,P-0565,already_bilingual,"","","أحمد حسن ميدو","Ahmd Hsn Mydw"
db_PLAYERS,P-0566,already_bilingual,"","","صلاح الدين سعيدو","Slah Aldyn Saydw"
db_PLAYERS,P-0567,already_bilingual,"","","توفيق صقر","Twfyq Sqr"
db_PLAYERS,P-0569,already_bilingual,"","","هشام بيرتو","Hsham Byrtw"
db_PLAYERS,P-0570,already_bilingual,"","","أحمد أيمن منصور","Ahmd Aymn Mnswr"
db_PLAYERS,P-0571,already_bilingual,"","","محمد الصباحي","Mhmd Alsbahy"
db_PLAYERS,P-0573,already_bilingual,"","","كريم بامبو","Krym Bambw"
db_PLAYERS,P-0574,already_bilingual,"","","أحمد طارق سليمان","Ahmd Tarq Slyman"
db_PLAYERS,P-1348,already_bilingual,"","","محمد عبدالله الجديد","Mhmd Abdallh Aljdyd"
db_PLAYERS,P-0585,already_bilingual,"","","طاهر الشيخ","Tahr Alshykh"
db_PLAYERS,P-0590,already_bilingual,"","","ياسين الشيخاوي","Yasyn Alshykhawy"
db_PLAYERS,P-0598,already_bilingual,"","","حسن سانتوس","Hsn Santws"
db_PLAYERS,P-0603,already_bilingual,"","","طارق السيد","Tarq Alsyd"
db_PLAYERS,P-0609,already_bilingual,"","","طلعت عبدالوهاب","Tlat Abdalwhab"
db_PLAYERS,P-0615,already_bilingual,"","","صالح سدير","Salh Sdyr"
db_PLAYERS,P-0616,already_bilingual,"","","أحمد خليفة","Ahmd Khlyfh"
db_PLAYERS,P-0617,already_bilingual,"","","Keagile Kgosipula","Keagile Kgosipula"
db_PLAYERS,P-0618,already_bilingual,"","","مروان هدوي","Mrwan Hdwy"
db_PLAYERS,P-0619,already_bilingual,"","","محي شرشار","Mhy Shrshar"
db_PLAYERS,P-0621,already_bilingual,"","","علي أغا","Aly Agha"
db_PLAYERS,P-0622,already_bilingual,"","","طارق سامي","Tarq Samy"
db_PLAYERS,P-0623,already_bilingual,"","","Naoufel Khacef","Naoufel Khacef"
db_PLAYERS,P-0624,already_bilingual,"","","ميمي عبد الحميد","Mymy Abd Alhmyd"
db_PLAYERS,P-0625,already_bilingual,"","","علي عفيفي","Aly Afyfy"
db_PLAYERS,P-0626,already_bilingual,"","","محمد حلمي","Mhmd Hlmy"
db_PLAYERS,P-0628,already_bilingual,"","","Óscar Ustari","Óscar Ustari"
db_PLAYERS,P-0629,already_bilingual,"","","محمود عبد الحي","Mhmwd Abd Alhy"
db_PLAYERS,P-0630,already_bilingual,"","","Abdoulaye Samaké","Abdoulaye Samaké"
db_PLAYERS,P-0631,already_bilingual,"","","أحمد معاذ","Ahmd Maadh"
db_PLAYERS,P-0633,already_bilingual,"","","حسن شحاتة","Hsn Shhath"
db_PLAYERS,P-0635,already_bilingual,"","","إسماعيل رأفت","Ismaayl Raft"
db_PLAYERS,P-0636,already_bilingual,"","","Ally Salim Juma","Ally Salim Juma"
db_PLAYERS,P-0637,already_bilingual,"","","إبراهيم الحداد","Ibrahym Alhdad"
db_PLAYERS,P-0638,already_bilingual,"","","جوني ماشي","Jwny Mashy"
db_PLAYERS,P-0639,already_bilingual,"","","خالد جادالله","Khald Jadallh"
db_PLAYERS,P-0641,already_bilingual,"","","أحمد علي كامل","Ahmd Aly Kaml"
db_PLAYERS,P-0642,already_bilingual,"","","رأفت مكي","Raft Mky"
db_PLAYERS,P-0645,already_bilingual,"","","أحمد الشيخ","Ahmd Alshykh"
db_PLAYERS,P-0646,already_bilingual,"","","خالد جاد الله","Khald Jad Allh"
db_PLAYERS,P-0647,already_bilingual,"","","حازم جمال","Hazm Jmal"
db_PLAYERS,P-0649,already_bilingual,"","","السيد عبدالجواد","Alsyd Abdaljwad"
db_PLAYERS,P-0650,already_bilingual,"","","Wassim Naouara","Wassim Naouara"
db_PLAYERS,P-0651,already_bilingual,"","","José Manuel López","José Manuel López"
db_PLAYERS,P-0654,already_bilingual,"","","وائل زنجا","Wayl Znja"
db_PLAYERS,P-0655,already_bilingual,"","","Luis Montes","Luis Montes"
db_PLAYERS,P-0656,already_bilingual,"","","أحمد أيوب","Ahmd Aywb"
db_PLAYERS,P-0658,already_bilingual,"","","رضا شحاتة","Rda Shhath"
db_PLAYERS,P-0659,already_bilingual,"","","أحمد ميهوب","Ahmd Myhwb"
db_PLAYERS,P-0660,already_bilingual,"","","حسام غالي","Hsam Ghaly"
db_PLAYERS,P-0661,already_bilingual,"","","ضياء عبد الصمد","Dya Abd Alsmd"
db_PLAYERS,P-0663,already_bilingual,"","","ديليكاه","Dylykah"
db_PLAYERS,P-0664,already_bilingual,"","","علي معلول","Aly Malwl"
db_PLAYERS,P-0665,already_bilingual,"","","محمد عنتر","Mhmd Antr"
db_PLAYERS,P-0666,already_bilingual,"","","صبري المنياوي","Sbry Almnyawy"
db_PLAYERS,P-0668,already_bilingual,"","","Sipho Chaine","Sipho Chaine"
db_PLAYERS,P-0669,already_bilingual,"","","عبدالإله جلال","Abdalilh Jlal"
db_PLAYERS,P-0670,already_bilingual,"","","أشرف شيحة","Ashrf Shyhh"
db_PLAYERS,P-0672,already_bilingual,"","","يحيى إمام","Yhya Imam"
db_PLAYERS,P-0673,already_bilingual,"","","Ikechukwu Ezenwa","Ikechukwu Ezenwa"
db_PLAYERS,P-0674,already_bilingual,"","","محمد السيليتي","Mhmd Alsylyty"
db_PLAYERS,P-0676,already_bilingual,"","","محمد أبو العز","Mhmd Abw Alaz"
db_PLAYERS,P-0677,already_bilingual,"","","محمد سعد","Mhmd Sad"
db_PLAYERS,P-0678,already_bilingual,"","","إينو","Iynw"
db_PLAYERS,P-0679,already_bilingual,"","","طه بصري","Th Bsry"
db_PLAYERS,P-0680,already_bilingual,"","","عقل جاد الله","Aql Jad Allh"
db_PLAYERS,P-0681,already_bilingual,"","","محمد نور","Mhmd Nwr"
db_PLAYERS,P-0683,already_bilingual,"","","محمد عمار","Mhmd Amar"
db_PLAYERS,P-0684,already_bilingual,"","","كاسب","Kasb"
db_PLAYERS,P-0685,already_bilingual,"","","محمد رفاعي","Mhmd Rfaay"
db_PLAYERS,P-0686,already_bilingual,"","","مصطفى العش","Mstfa Alash"
db_PLAYERS,P-0689,already_bilingual,"","","أحمد النفراوي","Ahmd Alnfrawy"
db_PLAYERS,P-0690,already_bilingual,"","","طارق الزيادي","Tarq Alzyady"
db_PLAYERS,P-0691,already_bilingual,"","","Yisa Sofoluwe","Yisa Sofoluwe"
db_PLAYERS,P-0693,already_bilingual,"","","سيف تيري","Syf Tyry"
db_PLAYERS,P-0695,already_bilingual,"","","حمزة الجلاصي","Hmzh Aljlasy"
db_PLAYERS,P-0696,already_bilingual,"","","علاء ميهوب","Ala Myhwb"
db_PLAYERS,P-0697,already_bilingual,"","","حمدي نوح","Hmdy Nwh"
db_PLAYERS,P-0699,already_bilingual,"","","محمود السياجي","Mhmwd Alsyajy"
db_PLAYERS,P-0700,already_bilingual,"","","عبدالله جلال","Abdallh Jlal"
db_PLAYERS,P-0701,already_bilingual,"","","سيد أباظة","Syd Abazh"
db_PLAYERS,P-0702,already_bilingual,"","","نور حيدرية","Nwr Hydryh"
db_PLAYERS,P-0704,already_bilingual,"","","Louis-Paul M'Fédé","Louis-paul M'fédé"
db_PLAYERS,P-0705,already_bilingual,"","","صابر العيد","Sabr Alayd"
db_PLAYERS,P-0707,already_bilingual,"","","كاستيلو","Kastylw"
db_PLAYERS,P-0708,already_bilingual,"","","مصطفى سعد","Mstfa Sad"
db_PLAYERS,P-0709,already_bilingual,"","","Mekkawi","Mekkawi"
db_PLAYERS,P-0710,already_bilingual,"","","Khadim N´Diaye","Khadim N´diaye"
db_PLAYERS,P-0712,already_bilingual,"","","ربيع السيد","Rbya Alsyd"
db_PLAYERS,P-0713,already_bilingual,"","","وليد معاذ","Wlyd Maadh"
db_PLAYERS,P-0716,already_bilingual,"","","رامي عادل","Ramy Aadl"
db_PLAYERS,P-0717,already_bilingual,"","","فادي فريد","Fady Fryd"
db_PLAYERS,P-0718,already_bilingual,"","","اسحاق أول","Ashaq Awl"
